"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Upper gym","17 Jan 2025, 21:49","17 Jan 2025, 22:29","","Lat Pulldown (Cable)",,"",3,"normal",75,8,,,
"Upper gym","17 Jan 2025, 21:49","17 Jan 2025, 22:29","","Seated Row (Machine)",,"",0,"normal",35,10,,,
"Upper gym","17 Jan 2025, 21:49","17 Jan 2025, 22:29","","Seated Row (Machine)",,"",1,"normal",60,10,,,
"Upper gym","17 Jan 2025, 21:49","17 Jan 2025, 22:29","","Seated Row (Machine)",,"",2,"normal",65,9,,,
"Upper gym","17 Jan 2025, 21:49","17 Jan 2025, 22:29","","Seated Row (Machine)",,"",3,"normal",65,7,,,
"Upper gym","17 Jan 2025, 21:49","17 Jan 2025, 22:29","","Seated Shoulder Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","17 Jan 2025, 21:49","17 Jan 2025, 22:29","","Seated Shoulder Press (Machine)",,"",1,"normal",80,10,,,
"Upper gym","17 Jan 2025, 21:49","17 Jan 2025, 22:29","","Seated Shoulder Press (Machine)",,"",2,"normal",85,9,,,
"Upper gym","17 Jan 2025, 21:49","17 Jan 2025, 22:29","","Seated Shoulder Press (Machine)",,"",3,"normal",85,9,,,
"Lower gym","14 Jan 2025, 15:43","14 Jan 2025, 16:45","","Seated Leg Curl (Machine)",,"",0,"normal",29,10,,,
"Lower gym","14 Jan 2025, 15:43","14 Jan 2025, 16:45","","Seated Leg Curl (Machine)",,"",1,"normal",43,8,,,
"Lower gym","14 Jan 2025, 15:43","14 Jan 2025, 16:45","","Seated Leg Curl (Machine)",,"",2,"normal",43,7,,,
"Lower gym","14 Jan 2025, 15:43","14 Jan 2025, 16:45","","Seated Leg Curl (Machine)",,"",3,"normal",43,7,,,
"Lower gym","14 Jan 2025, 15:43","14 Jan 2025, 16:45","","Romanian Deadlift (Barbell)",,"",0,"normal",20,10,,,
"Lower gym","14 Jan 2025, 15:43","14 Jan 2025, 16:45","","Romanian Deadlift (Barbell)",,"",1,"normal",20,12,,,
"Lower gym","14 Jan 2025, 15:43","14 Jan 2025, 16:45","","Leg Press (Machine)",,"",0,"normal",70,8,,,
"Lower gym","14 Jan 2025, 15:43","14 Jan 2025, 16:45","","Leg Press (Machine)",,"",1,"normal",120,10,,,
"Lower gym","14 Jan 2025, 15:43","14 Jan 2025, 16:45","","Leg Press (Machine)",,"",2,"normal",120,8,,,
"Lower gym","14 Jan 2025, 15:43","14 Jan 2025, 16:45","","Leg Press (Machine)",,"",3,"normal",120,9,,,
"Lower gym","14 Jan 2025, 15:43","14 Jan 2025, 16:45","","Leg Extension (Machine)",,"",0,"normal",43,12,,,
"Lower gym","14 Jan 2025, 15:43","14 Jan 2025, 16:45","","Leg Extension (Machine)",,"",1,"normal",43,13,,,
"Lower gym","14 Jan 2025, 15:43","14 Jan 2025, 16:45","","Leg Extension (Machine)",,"",2,"normal",50,10,,,
"Lower gym","14 Jan 2025, 15:43","14 Jan 2025, 16:45","","Leg Extension (Machine)",,"",3,"normal",50,11,,,
"Lower gym","14 Jan 2025, 15:43","14 Jan 2025, 16:45","","Single Leg Standing Calf Raise (Dumbbell)",,"",0,"normal",,10,,,
"Lower gym","14 Jan 2025, 15:43","14 Jan 2025, 16:45","","Single Leg Standing Calf Raise (Dumbbell)",,"",1,"normal",,10,,,
"Evening workout 🏋️","13 Jan 2025, 18:37","13 Jan 2025, 19:51","","Preacher Curl (Barbell)",,"",0,"normal",20,10,,,
"Evening workout 🏋️","13 Jan 2025, 18:37","13 Jan 2025, 19:51","","Preacher Curl (Barbell)",,"",1,"normal",20,10,,,
"Evening workout 🏋️","13 Jan 2025, 18:37","13 Jan 2025, 19:51","","Preacher Curl (Barbell)",,"",2,"normal",20,10,,,
"Evening workout 🏋️","13 Jan 2025, 18:37","13 Jan 2025, 19:51","","Incline Bench Press (Dumbbell)",,"",0,"normal",17.5,10,,,
"Evening workout 🏋️","13 Jan 2025, 18:37","13 Jan 2025, 19:51","","Incline Bench Press (Dumbbell)",,"",1,"normal",25,10,,,
"Evening workout 🏋️","13 Jan 2025, 18:37","13 Jan 2025, 19:51","","Incline Bench Press (Dumbbell)",,"",2,"normal",25,9,,,
"Evening workout 🏋️","13 Jan 2025, 18:37","13 Jan 2025, 19:51","","Incline Bench Press (Dumbbell)",,"",3,"normal",25,7,,,
"Evening workout 🏋️","13 Jan 2025, 18:37","13 Jan 2025, 19:51","","Incline Bench Press (Dumbbell)",,"",4,"normal",22.5,6,,,
"Evening workout 🏋️","13 Jan 2025, 18:37","13 Jan 2025, 19:51","","Pullover (Machine)",,"",0,"normal",18,10,,,
"Evening workout 🏋️","13 Jan 2025, 18:37","13 Jan 2025, 19:51","","Pullover (Machine)",,"",1,"normal",23,10,,,
"Evening workout 🏋️","13 Jan 2025, 18:37","13 Jan 2025, 19:51","","Pullover (Machine)",,"",2,"normal",18,10,,,
"Evening workout 🏋️","13 Jan 2025, 18:37","13 Jan 2025, 19:51","","Pullover (Machine)",,"",3,"normal",18,10,,,
"Upper gym","12 Jan 2025, 15:40","12 Jan 2025, 16:55","","Chest Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","12 Jan 2025, 15:40","12 Jan 2025, 16:55","","Chest Press (Machine)",,"",1,"normal",70,9,,,
"Upper gym","12 Jan 2025, 15:40","12 Jan 2025, 16:55","","Chest Press (Machine)",,"",2,"normal",70,8,,,
"Upper gym","12 Jan 2025, 15:40","12 Jan 2025, 16:55","","Chest Press (Machine)",,"",3,"normal",70,8,,,
"Upper gym","12 Jan 2025, 15:40","12 Jan 2025, 16:55","","Lat Pulldown (Cable)",,"",0,"normal",45,10,,,
"Upper gym","12 Jan 2025, 15:40","12 Jan 2025, 16:55","","Lat Pulldown (Cable)",,"",1,"normal",75,10,,,
"Upper gym","12 Jan 2025, 15:40","12 Jan 2025, 16:55","","Lat Pulldown (Cable)",,"",2,"normal",75,8,,,
"Upper gym","12 Jan 2025, 15:40","12 Jan 2025, 16:55","","Lat Pulldown (Cable)",,"",3,"normal",75,8,,,
"Upper gym","12 Jan 2025, 15:40","12 Jan 2025, 16:55","","Seated Row (Machine)",,"",0,"normal",35,10,,,
"Upper gym","12 Jan 2025, 15:40","12 Jan 2025, 16:55","","Seated Row (Machine)",,"",1,"normal",65,8,,,
"Upper gym","12 Jan 2025, 15:40","12 Jan 2025, 16:55","","Seated Row (Machine)",,"",2,"normal",65,8,,,
"Upper gym","12 Jan 2025, 15:40","12 Jan 2025, 16:55","","Seated Row (Machine)",,"",3,"normal",65,6,,,
"Upper gym","12 Jan 2025, 15:40","12 Jan 2025, 16:55","","Seated Shoulder Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","12 Jan 2025, 15:40","12 Jan 2025, 16:55","","Seated Shoulder Press (Machine)",,"",1,"normal",80,9,,,
"Upper gym","12 Jan 2025, 15:40","12 Jan 2025, 16:55","","Seated Shoulder Press (Machine)",,"",2,"normal",80,9,,,
"Upper gym","12 Jan 2025, 15:40","12 Jan 2025, 16:55","","Seated Shoulder Press (Machine)",,"",3,"normal",80,9,,,
"Upper gym","12 Jan 2025, 15:40","12 Jan 2025, 16:55","","Lateral Raise (Cable)",,"",0,"normal",4.5,10,,,
"Upper gym","12 Jan 2025, 15:40","12 Jan 2025, 16:55","","Lateral Raise (Cable)",,"",1,"normal",10,10,,,
"Upper gym","12 Jan 2025, 15:40","12 Jan 2025, 16:55","","Bicep Curl (Dumbbell)",,"",0,"normal",15,7,,,
"Upper gym","12 Jan 2025, 15:40","12 Jan 2025, 16:55","","Bicep Curl (Dumbbell)",,"",1,"normal",15,7,,,
"Upper gym","12 Jan 2025, 15:40","12 Jan 2025, 16:55","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",25,7,,,
"Upper gym","12 Jan 2025, 15:40","12 Jan 2025, 16:55","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",24,9,,,
"Lower gym","11 Jan 2025, 16:05","11 Jan 2025, 17:08","","Seated Leg Curl (Machine)",,"",0,"normal",29,10,,,
"Lower gym","11 Jan 2025, 16:05","11 Jan 2025, 17:08","","Seated Leg Curl (Machine)",,"",1,"normal",36,10,,,
"Lower gym","11 Jan 2025, 16:05","11 Jan 2025, 17:08","","Seated Leg Curl (Machine)",,"",2,"normal",43,8,,,
"Lower gym","11 Jan 2025, 16:05","11 Jan 2025, 17:08","","Seated Leg Curl (Machine)",,"",3,"normal",43,6,,,
"Lower gym","11 Jan 2025, 16:05","11 Jan 2025, 17:08","","Squat (Barbell)",,"",0,"normal",40,10,,,
"Lower gym","11 Jan 2025, 16:05","11 Jan 2025, 17:08","","Squat (Barbell)",,"",1,"normal",60,6,,,
"Lower gym","11 Jan 2025, 16:05","11 Jan 2025, 17:08","","Squat (Barbell)",,"",2,"normal",60,3,,,
"Lower gym","11 Jan 2025, 16:05","11 Jan 2025, 17:08","","Squat (Barbell)",,"",3,"normal",50,10,,,
"Lower gym","11 Jan 2025, 16:05","11 Jan 2025, 17:08","","Romanian Deadlift (Barbell)",,"",0,"normal",20,10,,,
"Lower gym","11 Jan 2025, 16:05","11 Jan 2025, 17:08","","Romanian Deadlift (Barbell)",,"",1,"normal",30,12,,,
"Lower gym","11 Jan 2025, 16:05","11 Jan 2025, 17:08","","Leg Press (Machine)",,"",0,"normal",70,8,,,
"Lower gym","11 Jan 2025, 16:05","11 Jan 2025, 17:08","","Leg Press (Machine)",,"",1,"normal",90,10,,,
"Lower gym","11 Jan 2025, 16:05","11 Jan 2025, 17:08","","Leg Press (Machine)",,"",2,"normal",110,10,,,
"Lower gym","11 Jan 2025, 16:05","11 Jan 2025, 17:08","","Leg Press (Machine)",,"",3,"normal",110,8,,,
"Lower gym","11 Jan 2025, 16:05","11 Jan 2025, 17:08","","Leg Extension (Machine)",,"",0,"normal",43,13,,,
"Lower gym","11 Jan 2025, 16:05","11 Jan 2025, 17:08","","Leg Extension (Machine)",,"",1,"normal",43,14,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Chest Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Chest Press (Machine)",,"",1,"normal",65,10,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Chest Press (Machine)",,"",2,"normal",70,6,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Chest Press (Machine)",,"",3,"normal",70,6,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Lat Pulldown (Cable)",,"",0,"normal",45,10,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Lat Pulldown (Cable)",,"",1,"normal",70,10,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Lat Pulldown (Cable)",,"",2,"normal",75,8,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Lat Pulldown (Cable)",,"",3,"normal",75,6,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Seated Row (Machine)",,"",0,"normal",35,10,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Seated Row (Machine)",,"",1,"normal",60,10,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Seated Row (Machine)",,"",2,"normal",60,10,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Seated Row (Machine)",,"",3,"normal",60,8,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Seated Shoulder Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Seated Shoulder Press (Machine)",,"",1,"normal",75,11,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Seated Shoulder Press (Machine)",,"",2,"normal",75,10,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Seated Shoulder Press (Machine)",,"",3,"normal",80,7,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Lateral Raise (Cable)",,"",0,"normal",4.5,10,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Lateral Raise (Cable)",,"",1,"normal",10,10,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Lateral Raise (Cable)",,"",2,"normal",10,8,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Lateral Raise (Cable)",,"",3,"normal",10,7,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Bicep Curl (Dumbbell)",,"",0,"normal",15,9,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Bicep Curl (Dumbbell)",,"",1,"normal",15,8,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Bicep Curl (Dumbbell)",,"",2,"normal",12.5,8,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",25,8,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",25,10,,,
"Upper gym","10 Jan 2025, 21:37","10 Jan 2025, 22:20","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",25,10,,,
"Lower gym","7 Jan 2025, 15:21","7 Jan 2025, 16:21","","Seated Leg Curl (Machine)",,"",0,"normal",29,10,,,
"Lower gym","7 Jan 2025, 15:21","7 Jan 2025, 16:21","","Seated Leg Curl (Machine)",,"",1,"normal",43,10,,,
"Lower gym","7 Jan 2025, 15:21","7 Jan 2025, 16:21","","Seated Leg Curl (Machine)",,"",2,"normal",43,6,,,
"Lower gym","7 Jan 2025, 15:21","7 Jan 2025, 16:21","","Seated Leg Curl (Machine)",,"",3,"normal",43,7,,,
"Lower gym","7 Jan 2025, 15:21","7 Jan 2025, 16:21","","Romanian Deadlift (Barbell)",,"",0,"normal",20,10,,,
"Lower gym","7 Jan 2025, 15:21","7 Jan 2025, 16:21","","Romanian Deadlift (Barbell)",,"",1,"normal",30,12,,,
"Lower gym","7 Jan 2025, 15:21","7 Jan 2025, 16:21","","Leg Press (Machine)",,"",0,"normal",70,8,,,
"Lower gym","7 Jan 2025, 15:21","7 Jan 2025, 16:21","","Leg Press (Machine)",,"",1,"normal",110,11,,,
"Lower gym","7 Jan 2025, 15:21","7 Jan 2025, 16:21","","Leg Press (Machine)",,"",2,"normal",110,10,,,
"Lower gym","7 Jan 2025, 15:21","7 Jan 2025, 16:21","","Leg Press (Machine)",,"",3,"normal",110,8,,,
"Lower gym","7 Jan 2025, 15:21","7 Jan 2025, 16:21","","Leg Extension (Machine)",,"",0,"normal",43,14,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Chest Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Chest Press (Machine)",,"",1,"normal",65,11,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Chest Press (Machine)",,"",2,"normal",70,7,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Chest Press (Machine)",,"",3,"normal",70,6,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Lat Pulldown (Cable)",,"",0,"normal",45,10,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Lat Pulldown (Cable)",,"",1,"normal",70,10,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Lat Pulldown (Cable)",,"",2,"normal",75,8,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Lat Pulldown (Cable)",,"",3,"normal",75,6,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Seated Row (Machine)",,"",0,"normal",35,10,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Seated Row (Machine)",,"",1,"normal",65,6,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Seated Row (Machine)",,"",2,"normal",65,6,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Seated Row (Machine)",,"",3,"normal",60,7,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Seated Shoulder Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Seated Shoulder Press (Machine)",,"",1,"normal",75,11,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Seated Shoulder Press (Machine)",,"",2,"normal",80,9,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Seated Shoulder Press (Machine)",,"",3,"normal",75,9,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Lateral Raise (Cable)",,"",0,"normal",4.5,10,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Lateral Raise (Cable)",,"",1,"normal",10,10,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Lateral Raise (Cable)",,"",2,"normal",10,8,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Lateral Raise (Cable)",,"",3,"normal",10,7,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Bicep Curl (Dumbbell)",,"",0,"normal",15,9,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Bicep Curl (Dumbbell)",,"",1,"normal",15,8,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Bicep Curl (Dumbbell)",,"",2,"normal",12.5,8,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",25,8,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",25,10,,,
"Upper gym","6 Jan 2025, 18:55","6 Jan 2025, 20:09","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",25,10,,,
"Lower gym","5 Jan 2025, 12:38","5 Jan 2025, 14:01","","Seated Leg Curl (Machine)",,"",0,"normal",29,10,,,
"Lower gym","5 Jan 2025, 12:38","5 Jan 2025, 14:01","","Seated Leg Curl (Machine)",,"",1,"normal",43,7,,,
"Lower gym","5 Jan 2025, 12:38","5 Jan 2025, 14:01","","Seated Leg Curl (Machine)",,"",2,"normal",43,7,,,
"Lower gym","5 Jan 2025, 12:38","5 Jan 2025, 14:01","","Seated Leg Curl (Machine)",,"",3,"normal",36,10,,,
"Lower gym","5 Jan 2025, 12:38","5 Jan 2025, 14:01","","Squat (Barbell)",,"",0,"normal",40,10,,,
"Lower gym","5 Jan 2025, 12:38","5 Jan 2025, 14:01","","Squat (Barbell)",,"",1,"normal",40,9,,,
"Lower gym","5 Jan 2025, 12:38","5 Jan 2025, 14:01","","Squat (Barbell)",,"",2,"normal",45,9,,,
"Lower gym","5 Jan 2025, 12:38","5 Jan 2025, 14:01","","Squat (Barbell)",,"",3,"normal",45,6,,,
"Lower gym","5 Jan 2025, 12:38","5 Jan 2025, 14:01","","Romanian Deadlift (Barbell)",,"",0,"normal",20,10,,,
"Lower gym","5 Jan 2025, 12:38","5 Jan 2025, 14:01","","Romanian Deadlift (Barbell)",,"",1,"normal",30,10,,,
"Lower gym","5 Jan 2025, 12:38","5 Jan 2025, 14:01","","Romanian Deadlift (Barbell)",,"",2,"normal",30,8,,,
"Lower gym","5 Jan 2025, 12:38","5 Jan 2025, 14:01","","Romanian Deadlift (Barbell)",,"",3,"normal",30,10,,,
"Lower gym","5 Jan 2025, 12:38","5 Jan 2025, 14:01","","Leg Press (Machine)",,"",0,"normal",70,8,,,
"Lower gym","5 Jan 2025, 12:38","5 Jan 2025, 14:01","","Leg Press (Machine)",,"",1,"normal",120,6,,,
"Lower gym","5 Jan 2025, 12:38","5 Jan 2025, 14:01","","Leg Press (Machine)",,"",2,"normal",110,7,,,
"Lower gym","5 Jan 2025, 12:38","5 Jan 2025, 14:01","","Leg Press (Machine)",,"",3,"normal",110,6,,,
"Lower gym","5 Jan 2025, 12:38","5 Jan 2025, 14:01","","Leg Extension (Machine)",,"",0,"normal",43,12,,,
"Lower gym","5 Jan 2025, 12:38","5 Jan 2025, 14:01","","Leg Extension (Machine)",,"",1,"normal",43,11,,,
"Lower gym","5 Jan 2025, 12:38","5 Jan 2025, 14:01","","Leg Extension (Machine)",,"",2,"normal",43,10,,,
"Lower gym","5 Jan 2025, 12:38","5 Jan 2025, 14:01","","Single Leg Standing Calf Raise (Dumbbell)",,"",0,"normal",,10,,,
"Lower gym","5 Jan 2025, 12:38","5 Jan 2025, 14:01","","Single Leg Standing Calf Raise (Dumbbell)",,"",1,"normal",,10,,,
"Lower gym","5 Jan 2025, 12:38","5 Jan 2025, 14:01","","Single Leg Standing Calf Raise (Dumbbell)",,"",2,"normal",,10,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Chest Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Chest Press (Machine)",,"",1,"normal",65,8,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Chest Press (Machine)",,"",2,"normal",65,9,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Chest Press (Machine)",,"",3,"normal",65,7,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Lat Pulldown (Cable)",,"",0,"normal",45,10,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Lat Pulldown (Cable)",,"",1,"normal",70,9,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Lat Pulldown (Cable)",,"",2,"normal",70,7,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Lat Pulldown (Cable)",,"",3,"normal",70,6,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Seated Row (Machine)",,"",0,"normal",35,10,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Seated Row (Machine)",,"",1,"normal",65,9,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Seated Row (Machine)",,"",2,"normal",65,8,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Seated Row (Machine)",,"",3,"normal",65,7,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Seated Shoulder Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Seated Shoulder Press (Machine)",,"",1,"normal",65,10,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Seated Shoulder Press (Machine)",,"",2,"normal",70,11,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Seated Shoulder Press (Machine)",,"",3,"normal",75,9,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Lateral Raise (Cable)",,"",0,"normal",4.5,12,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Lateral Raise (Cable)",,"",1,"normal",10,10,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Lateral Raise (Cable)",,"",2,"normal",10,7,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Lateral Raise (Cable)",,"",3,"normal",10,6,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Bicep Curl (Dumbbell)",,"",0,"normal",15,7,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Bicep Curl (Dumbbell)",,"",1,"normal",12.5,7,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Bicep Curl (Dumbbell)",,"",2,"normal",12.5,8,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",25,10,,,
"Upper gym","4 Jan 2025, 16:10","4 Jan 2025, 17:28","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",25,12,,,
"Lower gym","18 Dec 2024, 16:31","18 Dec 2024, 17:40","","Seated Leg Curl (Machine)",,"",0,"normal",29,10,,,
"Lower gym","18 Dec 2024, 16:31","18 Dec 2024, 17:40","","Seated Leg Curl (Machine)",,"",1,"normal",43,9,,,
"Lower gym","18 Dec 2024, 16:31","18 Dec 2024, 17:40","","Seated Leg Curl (Machine)",,"",2,"normal",43,8,,,
"Lower gym","18 Dec 2024, 16:31","18 Dec 2024, 17:40","","Seated Leg Curl (Machine)",,"",3,"normal",43,8,,,
"Lower gym","18 Dec 2024, 16:31","18 Dec 2024, 17:40","","Romanian Deadlift (Barbell)",,"",0,"normal",20,10,,,
"Lower gym","18 Dec 2024, 16:31","18 Dec 2024, 17:40","","Romanian Deadlift (Barbell)",,"",1,"normal",30,10,,,
"Lower gym","18 Dec 2024, 16:31","18 Dec 2024, 17:40","","Romanian Deadlift (Barbell)",,"",2,"normal",30,10,,,
"Lower gym","18 Dec 2024, 16:31","18 Dec 2024, 17:40","","Leg Press (Machine)",,"",0,"normal",70,8,,,
"Lower gym","18 Dec 2024, 16:31","18 Dec 2024, 17:40","","Leg Press (Machine)",,"",1,"normal",120,10,,,
"Lower gym","18 Dec 2024, 16:31","18 Dec 2024, 17:40","","Leg Press (Machine)",,"",2,"normal",120,8,,,
"Lower gym","18 Dec 2024, 16:31","18 Dec 2024, 17:40","","Leg Press (Machine)",,"",3,"normal",120,10,,,
"Lower gym","18 Dec 2024, 16:31","18 Dec 2024, 17:40","","Leg Extension (Machine)",,"",0,"normal",43,13,,,
"Lower gym","18 Dec 2024, 16:31","18 Dec 2024, 17:40","","Leg Extension (Machine)",,"",1,"normal",50,10,,,
"Lower gym","18 Dec 2024, 16:31","18 Dec 2024, 17:40","","Leg Extension (Machine)",,"",2,"normal",50,10,,,
"Upper gym","17 Dec 2024, 12:59","17 Dec 2024, 14:14","","Chest Press (Machine)",,"",0,"normal",45,10,,,
"Upper gym","17 Dec 2024, 12:59","17 Dec 2024, 14:14","","Chest Press (Machine)",,"",1,"normal",60,11,,,
"Upper gym","17 Dec 2024, 12:59","17 Dec 2024, 14:14","","Chest Press (Machine)",,"",2,"normal",60,10,,,
"Upper gym","17 Dec 2024, 12:59","17 Dec 2024, 14:14","","Chest Press (Machine)",,"",3,"normal",65,9,,,
"Upper gym","17 Dec 2024, 12:59","17 Dec 2024, 14:14","","Lat Pulldown (Cable)",,"",0,"normal",45,10,,,
"Upper gym","17 Dec 2024, 12:59","17 Dec 2024, 14:14","","Lat Pulldown (Cable)",,"",1,"normal",70,10,,,
"Upper gym","17 Dec 2024, 12:59","17 Dec 2024, 14:14","","Lat Pulldown (Cable)",,"",2,"normal",70,8,,,
"Upper gym","17 Dec 2024, 12:59","17 Dec 2024, 14:14","","Lat Pulldown (Cable)",,"",3,"normal",70,8,,,
"Upper gym","17 Dec 2024, 12:59","17 Dec 2024, 14:14","","Seated Row (Machine)",,"",0,"normal",35,10,,,
"Upper gym","17 Dec 2024, 12:59","17 Dec 2024, 14:14","","Seated Row (Machine)",,"",1,"normal",65,10,,,
"Upper gym","17 Dec 2024, 12:59","17 Dec 2024, 14:14","","Seated Row (Machine)",,"",2,"normal",65,10,,,
