Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-04-22 16:50:33,"Lower Body",54m,"Squat (Barbell)",3,55.0,7,0,0,,,
2024-04-22 16:50:33,"Lower Body",54m,"Squat (Barbell)",4,50.0,7,0,0,,,
2024-04-22 16:50:33,"Lower Body",54m,"Leg Press",1,60.0,10,0,0,"",,
2024-04-22 16:50:33,"Lower Body",54m,"Leg Press",2,120.0,10,0,0,,,
2024-04-22 16:50:33,"Lower Body",54m,"Leg Press",3,120.0,10,0,0,,,
2024-04-22 16:50:33,"Lower Body",54m,"Leg Press",4,120.0,6,0,0,,,
2024-04-22 16:50:33,"Lower Body",54m,"Seated Leg Curl (Machine)",1,23.0,12,0,0,"",,
2024-04-22 16:50:33,"Lower Body",54m,"Seated Leg Curl (Machine)",2,43.0,8,0,0,,,
2024-04-22 16:50:33,"Lower Body",54m,"Seated Leg Curl (Machine)",3,43.0,8,0,0,,,
2024-04-22 16:50:33,"Lower Body",54m,"Seated Leg Curl (Machine)",4,36.0,11,0,0,,,
2024-04-24 16:57:22,"Push",1h 7m,"Chest Press (Machine)",1,48.0,6,0,0,"","",
2024-04-24 16:57:22,"Push",1h 7m,"Chest Press (Machine)",2,57.0,9,0,0,,,
2024-04-24 16:57:22,"Push",1h 7m,"Chest Press (Machine)",3,63.0,4,0,0,,,
2024-04-24 16:57:22,"Push",1h 7m,"Chest Press (Machine)",4,63.0,3,0,0,,,
2024-04-24 16:57:22,"Push",1h 7m,"Chest Press (Machine)",5,57.0,8,0,0,,,
2024-04-24 16:57:22,"Push",1h 7m,"Shoulder Press (Machine)",1,23.0,8,0,0,"",,
2024-04-24 16:57:22,"Push",1h 7m,"Shoulder Press (Machine)",2,36.0,11,0,0,,,
2024-04-24 16:57:22,"Push",1h 7m,"Shoulder Press (Machine)",3,43.0,5,0,0,,,
2024-04-24 16:57:22,"Push",1h 7m,"Shoulder Press (Machine)",4,36.0,7,0,0,,,
2024-04-24 16:57:22,"Push",1h 7m,"Chest Fly",1,66.0,12,0,0,"",,
2024-04-24 16:57:22,"Push",1h 7m,"Chest Fly",2,66.0,10,0,0,,,
2024-04-24 16:57:22,"Push",1h 7m,"Chest Fly",3,66.0,5,0,0,,,10
2024-04-24 16:57:22,"Push",1h 7m,"Lateral Raise (Cable)",1,4.5,11,0,0,"",,
2024-04-24 16:57:22,"Push",1h 7m,"Lateral Raise (Cable)",2,4.5,11,0,0,,,
2024-04-24 16:57:22,"Push",1h 7m,"Lateral Raise (Cable)",3,4.5,9,0,0,,,
2024-04-24 16:57:22,"Push",1h 7m,"Lateral Raise (Cable)",4,4.5,8,0,0,,,
2024-04-24 16:57:22,"Push",1h 7m,"Triceps Pushdown (Cable - Straight Bar)",1,27.0,11,0,0,"",,
2024-04-24 16:57:22,"Push",1h 7m,"Triceps Pushdown (Cable - Straight Bar)",2,27.0,13,0,0,,,
2024-04-24 16:57:22,"Push",1h 7m,"Triceps Pushdown (Cable - Straight Bar)",3,24.0,8,0,0,,,
2024-04-26 20:05:47,"Pull",47m,"Lat Pulldown (Cable)",1,45.0,10,0,0,"","",
2024-04-26 20:05:47,"Pull",47m,"Lat Pulldown (Cable)",2,73.0,10,0,0,,,
2024-04-26 20:05:47,"Pull",47m,"Lat Pulldown (Cable)",3,75.0,6,0,0,,,
2024-04-26 20:05:47,"Pull",47m,"Lat Pulldown (Cable)",4,66.0,7,0,0,,,10
2024-04-26 20:05:47,"Pull",47m,"Seated Row (Machine)",1,36.0,10,0,0,"",,
2024-04-26 20:05:47,"Pull",47m,"Seated Row (Machine)",2,57.0,11,0,0,,,
2024-04-26 20:05:47,"Pull",47m,"Seated Row (Machine)",3,57.0,9,0,0,,,
2024-04-26 20:05:47,"Pull",47m,"Seated Row (Machine)",4,57.0,8,0,0,,,
2024-04-26 20:05:47,"Pull",47m,"Lat Pulldown - Underhand (Cable)",1,66.0,5,0,0,"",,
2024-04-26 20:05:47,"Pull",47m,"Lat Pulldown - Underhand (Cable)",2,63.0,8,0,0,,,
2024-04-26 20:05:47,"Pull",47m,"Lat Pulldown - Underhand (Cable)",3,61.0,8,0,0,,,10
2024-04-26 20:05:47,"Pull",47m,"Hammer Curl (Dumbbell)",1,15.0,6,0,0,"",,
2024-04-26 20:05:47,"Pull",47m,"Hammer Curl (Dumbbell)",2,15.0,5,0,0,,,
2024-04-26 20:05:47,"Pull",47m,"Hammer Curl (Dumbbell)",3,12.5,10,0,0,,,
2024-05-04 21:25:25,"Push",38m,"Chest Press (Machine)",1,43.0,10,0,0,"","",
2024-05-04 21:25:25,"Push",38m,"Chest Press (Machine)",2,57.0,4,0,0,,,
2024-05-04 21:25:25,"Push",38m,"Chest Press (Machine)",3,63.0,8,0,0,,,
2024-05-04 21:25:25,"Push",38m,"Chest Press (Machine)",4,54.0,5,0,0,,,
2024-05-04 21:25:25,"Push",38m,"Chest Press (Machine)",5,50.0,8,0,0,,,
2024-05-04 21:25:25,"Push",38m,"Shoulder Press (Machine)",1,23.0,8,0,0,"",,
2024-05-04 21:25:25,"Push",38m,"Shoulder Press (Machine)",2,43.0,6,0,0,,,
2024-05-04 21:25:25,"Push",38m,"Shoulder Press (Machine)",3,36.0,9,0,0,,,
2024-05-04 21:25:25,"Push",38m,"Shoulder Press (Machine)",4,36.0,8,0,0,,,
2024-05-04 21:25:25,"Push",38m,"Chest Fly",1,66.0,10,0,0,"",,
2024-05-04 21:25:25,"Push",38m,"Chest Fly",2,66.0,7,0,0,,,
2024-05-05 19:16:08,"Pull",50m,"Lat Pulldown (Cable)",1,45.0,10,0,0,"","",
2024-05-05 19:16:08,"Pull",50m,"Lat Pulldown (Cable)",2,73.0,9,0,0,,,
2024-05-05 19:16:08,"Pull",50m,"Lat Pulldown (Cable)",3,73.0,8,0,0,,,
2024-05-05 19:16:08,"Pull",50m,"Lat Pulldown (Cable)",4,71.0,7,0,0,,,10
2024-05-05 19:16:08,"Pull",50m,"Seated Row (Machine)",1,29.0,10,0,0,"",,
2024-05-05 19:16:08,"Pull",50m,"Seated Row (Machine)",2,57.0,11,0,0,,,
2024-05-05 19:16:08,"Pull",50m,"Seated Row (Machine)",3,59.0,8,0,0,,,
2024-05-05 19:16:08,"Pull",50m,"Seated Row (Machine)",4,57.0,8,0,0,,,
2024-05-05 19:16:08,"Pull",50m,"Lat Pulldown - Underhand (Cable)",1,66.0,11,0,0,"",,
2024-05-05 19:16:08,"Pull",50m,"Lat Pulldown - Underhand (Cable)",2,65.0,9,0,0,,,
2024-05-05 19:16:08,"Pull",50m,"Lat Pulldown - Underhand (Cable)",3,66.0,8,0,0,,,10
2024-05-05 19:16:08,"Pull",50m,"Hammer Curl (Dumbbell)",1,15.0,8,0,0,"",,
2024-05-05 19:16:08,"Pull",50m,"Hammer Curl (Dumbbell)",2,15.0,5,0,0,,,
2024-05-05 19:16:08,"Pull",50m,"Hammer Curl (Dumbbell)",3,12.5,8,0,0,,,
2024-05-08 17:41:20,"Push",1h 7m,"Chest Press (Machine)",1,43.0,10,0,0,"","",
2024-05-08 17:41:20,"Push",1h 7m,"Chest Press (Machine)",2,63.0,8,0,0,,,
2024-05-08 17:41:20,"Push",1h 7m,"Chest Press (Machine)",3,63.0,10,0,0,,,
2024-05-08 17:41:20,"Push",1h 7m,"Chest Press (Machine)",4,54.0,6,0,0,,,
2024-05-08 17:41:20,"Push",1h 7m,"Chest Press (Machine)",5,54.0,6,0,0,,,
2024-05-08 17:41:20,"Push",1h 7m,"Shoulder Press (Machine)",1,23.0,8,0,0,"",,
2024-05-08 17:41:20,"Push",1h 7m,"Shoulder Press (Machine)",2,43.0,7,0,0,,,
2024-05-08 17:41:20,"Push",1h 7m,"Shoulder Press (Machine)",3,36.0,10,0,0,,,
2024-05-08 17:41:20,"Push",1h 7m,"Shoulder Press (Machine)",4,36.0,9,0,0,,,
2024-05-08 17:41:20,"Push",1h 7m,"Chest Fly",1,66.0,11,0,0,"",,
2024-05-08 17:41:20,"Push",1h 7m,"Chest Fly",2,73.0,7,0,0,,,
2024-05-08 17:41:20,"Push",1h 7m,"Chest Fly",3,66.0,11,0,0,,,10
2024-05-08 17:41:20,"Push",1h 7m,"Lateral Raise (Cable)",1,2.3,5,0,0,"",,
2024-05-08 17:41:20,"Push",1h 7m,"Lateral Raise (Cable)",2,4.5,12,0,0,,,
2024-05-08 17:41:20,"Push",1h 7m,"Lateral Raise (Cable)",3,4.5,9,0,0,,,
2024-05-08 17:41:20,"Push",1h 7m,"Lateral Raise (Cable)",4,4.5,8,0,0,,,
2024-05-08 17:41:20,"Push",1h 7m,"Triceps Pushdown (Cable - Straight Bar)",1,28.0,10,0,0,"",,
2024-05-08 17:41:20,"Push",1h 7m,"Triceps Pushdown (Cable - Straight Bar)",2,27.0,11,0,0,,,
2024-05-10 21:25:27,"Pull",1h 58m,"Lat Pulldown (Cable)",1,45.0,10,0,0,"","",
2024-05-10 21:25:27,"Pull",1h 58m,"Lat Pulldown (Cable)",2,75.0,7,0,0,,,
2024-05-10 21:25:27,"Pull",1h 58m,"Lat Pulldown (Cable)",3,75.0,9,0,0,,,
2024-05-10 21:25:27,"Pull",1h 58m,"Lat Pulldown (Cable)",4,73.0,7,0,0,,,10
2024-05-10 21:25:27,"Pull",1h 58m,"Seated Row (Machine)",1,29.0,10,0,0,"",,
2024-05-10 21:25:27,"Pull",1h 58m,"Seated Row (Machine)",2,59.0,10,0,0,,,
2024-05-10 21:25:27,"Pull",1h 58m,"Seated Row (Machine)",3,57.0,9,0,0,,,
2024-05-10 21:25:27,"Pull",1h 58m,"Seated Row (Machine)",4,57.0,8,0,0,,,
2024-05-10 21:25:27,"Pull",1h 58m,"Hammer Curl (Dumbbell)",1,15.0,8,0,0,"",,
2024-05-10 21:25:27,"Pull",1h 58m,"Hammer Curl (Dumbbell)",2,15.0,7,0,0,,,
2024-05-10 21:25:27,"Pull",1h 58m,"Hammer Curl (Dumbbell)",3,12.5,8,0,0,,,
2024-05-11 20:31:14,"Lower Body",28m,"Squat (Barbell)",1,30.0,10,0,0,"","",
2024-05-11 20:31:14,"Lower Body",28m,"Squat (Barbell)",2,60.0,5,0,0,,,
2024-05-11 20:31:14,"Lower Body",28m,"Squat (Barbell)",3,60.0,10,0,0,,,
2024-05-11 20:31:14,"Lower Body",28m,"Squat (Barbell)",4,60.0,9,0,0,,,
2024-05-11 20:31:14,"Lower Body",28m,"Leg Press",1,50.0,10,0,0,"",,
2024-05-11 20:31:14,"Lower Body",28m,"Leg Press",2,120.0,11,0,0,,,7.5
2024-05-12 17:53:03,"Push",1h 3m,"Chest Press (Machine)",1,43.0,10,0,0,"","",
2024-05-12 17:53:03,"Push",1h 3m,"Chest Press (Machine)",2,63.0,9,0,0,,,
2024-05-12 17:53:03,"Push",1h 3m,"Chest Press (Machine)",3,63.0,8,0,0,,,
2024-05-12 17:53:03,"Push",1h 3m,"Chest Press (Machine)",4,63.0,5,0,0,,,
2024-05-12 17:53:03,"Push",1h 3m,"Chest Press (Machine)",5,57.0,8,0,0,,,
2024-05-12 17:53:03,"Push",1h 3m,"Shoulder Press (Machine)",1,23.0,7,0,0,"",,
2024-05-12 17:53:03,"Push",1h 3m,"Shoulder Press (Machine)",2,43.0,9,0,0,,,
2024-05-12 17:53:03,"Push",1h 3m,"Shoulder Press (Machine)",3,43.0,8,0,0,,,
2024-05-12 17:53:03,"Push",1h 3m,"Shoulder Press (Machine)",4,36.0,10,0,0,,,
2024-05-12 17:53:03,"Push",1h 3m,"Chest Fly",1,55.0,10,0,0,"",,
2024-05-12 17:53:03,"Push",1h 3m,"Chest Fly",2,73.0,9,0,0,,,
2024-05-12 17:53:03,"Push",1h 3m,"Chest Fly",3,73.0,9,0,0,,,10
2024-05-12 17:53:03,"Push",1h 3m,"Chest Fly",4,70.0,9,0,0,,,
2024-05-12 17:53:03,"Push",1h 3m,"Lateral Raise (Cable)",1,2.3,10,0,0,"",,
2024-05-12 17:53:03,"Push",1h 3m,"Lateral Raise (Cable)",2,4.5,12,0,0,,,
2024-05-12 17:53:03,"Push",1h 3m,"Lateral Raise (Cable)",3,4.5,11,0,0,,,
2024-05-12 17:53:03,"Push",1h 3m,"Lateral Raise (Cable)",4,4.5,10,0,0,,,
2024-05-12 17:53:03,"Push",1h 3m,"Triceps Pushdown (Cable - Straight Bar)",1,29.5,12,0,0,"",,
2024-05-12 17:53:03,"Push",1h 3m,"Triceps Pushdown (Cable - Straight Bar)",2,29.5,11,0,0,,,
2024-05-12 17:53:03,"Push",1h 3m,"Triceps Pushdown (Cable - Straight Bar)",3,29.5,10,0,0,,,
2024-05-13 17:06:03,"Pull",49m,"Lat Pulldown (Cable)",1,45.0,10,0,0,"","",
2024-05-13 17:06:03,"Pull",49m,"Lat Pulldown (Cable)",2,75.0,9,0,0,,,
2024-05-13 17:06:03,"Pull",49m,"Lat Pulldown (Cable)",3,75.0,7,0,0,,,
2024-05-13 17:06:03,"Pull",49m,"Lat Pulldown (Cable)",4,73.0,6,0,0,,,10
2024-05-13 17:06:03,"Pull",49m,"Seated Row (Machine)",1,29.0,10,0,0,"",,
2024-05-13 17:06:03,"Pull",49m,"Seated Row (Machine)",2,59.0,10,0,0,,,
2024-05-13 17:06:03,"Pull",49m,"Seated Row (Machine)",3,59.0,9,0,0,,,
2024-05-13 17:06:03,"Pull",49m,"Seated Row (Machine)",4,57.0,7,0,0,,,
2024-05-13 17:06:03,"Pull",49m,"Lat Pulldown - Underhand (Cable)",1,70.0,3,0,0,"",,
2024-05-13 17:06:03,"Pull",49m,"Lat Pulldown - Underhand (Cable)",2,66.0,10,0,0,,,
2024-05-13 17:06:03,"Pull",49m,"Lat Pulldown - Underhand (Cable)",3,66.0,11,0,0,,,10
2024-05-13 17:06:03,"Pull",49m,"Hammer Curl (Dumbbell)",1,15.0,8,0,0,"",,
2024-05-13 17:06:03,"Pull",49m,"Hammer Curl (Dumbbell)",2,15.0,7,0,0,,,
2024-05-13 17:06:03,"Pull",49m,"Hammer Curl (Dumbbell)",3,13.5,8,0,0,,,
2024-05-15 18:16:46,"Lower Body",49m,"Squat (Barbell)",1,20.0,10,0,0,"","",
2024-05-15 18:16:46,"Lower Body",49m,"Squat (Barbell)",2,40.0,10,0,0,,,
2024-05-15 18:16:46,"Lower Body",49m,"Squat (Barbell)",3,50.0,10,0,0,,,
2024-05-15 18:16:46,"Lower Body",49m,"Squat (Barbell)",4,50.0,10,0,0,,,
2024-05-15 18:16:46,"Lower Body",49m,"Leg Press",1,50.0,10,0,0,"",,
2024-05-15 18:16:46,"Lower Body",49m,"Leg Press",2,120.0,12,0,0,,,8
2024-05-15 18:16:46,"Lower Body",49m,"Leg Press",3,120.0,10,0,0,,,
2024-05-15 18:16:46,"Lower Body",49m,"Seated Leg Curl (Machine)",1,23.0,12,0,0,"",,
2024-05-15 18:16:46,"Lower Body",49m,"Seated Leg Curl (Machine)",2,43.0,9,0,0,,,
2024-05-15 18:16:46,"Lower Body",49m,"Seated Leg Curl (Machine)",3,43.0,8,0,0,,,
2024-05-15 18:16:46,"Lower Body",49m,"Seated Leg Curl (Machine)",4,40.0,10,0,0,,,
2024-05-16 19:01:40,"Push",59m,"Chest Press (Machine)",1,50.0,10,0,0,"","",
2024-05-16 19:01:40,"Push",59m,"Chest Press (Machine)",2,63.0,9,0,0,,,
2024-05-16 19:01:40,"Push",59m,"Chest Press (Machine)",3,63.0,5,0,0,,,
2024-05-16 19:01:40,"Push",59m,"Chest Press (Machine)",4,57.0,10,0,0,,,
2024-05-16 19:01:40,"Push",59m,"Shoulder Press (Machine)",1,29.0,7,0,0,"",,
2024-05-16 19:01:40,"Push",59m,"Shoulder Press (Machine)",2,43.0,9,0,0,,,
2024-05-16 19:01:40,"Push",59m,"Shoulder Press (Machine)",3,40.0,10,0,0,,,
2024-05-16 19:01:40,"Push",59m,"Shoulder Press (Machine)",4,36.0,8,0,0,,,
2024-05-16 19:01:40,"Push",59m,"Chest Fly",1,52.0,8,0,0,"",,
2024-05-16 19:01:40,"Push",59m,"Chest Fly",2,73.0,11,0,0,,,
2024-05-16 19:01:40,"Push",59m,"Chest Fly",3,73.0,9,0,0,,,10
2024-05-16 19:01:40,"Push",59m,"Chest Fly",4,70.0,10,0,0,,,
2024-05-16 19:01:40,"Push",59m,"Triceps Pushdown (Cable - Straight Bar)",1,30.0,11,0,0,"",,
2024-05-16 19:01:40,"Push",59m,"Triceps Pushdown (Cable - Straight Bar)",2,30.0,9,0,0,,,
2024-05-16 19:01:40,"Push",59m,"Triceps Pushdown (Cable - Straight Bar)",3,30.0,8,0,0,,,
2024-05-18 21:15:36,"Pull",44m,"Lat Pulldown (Cable)",1,45.0,10,0,0,"","",
2024-05-18 21:15:36,"Pull",44m,"Lat Pulldown (Cable)",2,78.0,9,0,0,,,
2024-05-18 21:15:36,"Pull",44m,"Lat Pulldown (Cable)",3,75.0,7,0,0,,,
2024-05-18 21:15:36,"Pull",44m,"Lat Pulldown (Cable)",4,73.0,9,0,0,,,10
2024-05-18 21:15:36,"Pull",44m,"Seated Row (Machine)",1,36.0,10,0,0,"",,
2024-05-18 21:15:36,"Pull",44m,"Seated Row (Machine)",2,59.0,10,0,0,,,
2024-05-18 21:15:36,"Pull",44m,"Seated Row (Machine)",3,59.0,11,0,0,,,
2024-05-18 21:15:36,"Pull",44m,"Seated Row (Machine)",4,59.0,10,0,0,,,
2024-05-18 21:15:36,"Pull",44m,"Lat Pulldown - Underhand (Cable)",1,70.0,7,0,0,"",,
2024-05-18 21:15:36,"Pull",44m,"Lat Pulldown - Underhand (Cable)",2,68.0,9,0,0,,,
2024-05-18 21:15:36,"Pull",44m,"Lat Pulldown - Underhand (Cable)",3,68.0,7,0,0,,,10
2024-05-18 21:15:36,"Pull",44m,"Hammer Curl (Dumbbell)",1,15.0,7,0,0,"",,
2024-05-18 21:15:36,"Pull",44m,"Hammer Curl (Dumbbell)",2,15.0,8,0,0,,,
2024-05-18 21:15:36,"Pull",44m,"Hammer Curl (Dumbbell)",3,15.0,8,0,0,,,
2024-05-20 20:13:31,"Push",1h 5m,"Chest Press (Machine)",1,45.0,10,0,0,"","",
2024-05-20 20:13:31,"Push",1h 5m,"Chest Press (Machine)",2,63.0,9,0,0,,,
2024-05-20 20:13:31,"Push",1h 5m,"Chest Press (Machine)",3,63.0,6,0,0,,,
2024-05-20 20:13:31,"Push",1h 5m,"Chest Press (Machine)",4,57.0,11,0,0,,,
2024-05-20 20:13:31,"Push",1h 5m,"Shoulder Press (Machine)",1,20.0,10,0,0,"",,
2024-05-20 20:13:31,"Push",1h 5m,"Shoulder Press (Machine)",2,30.0,10,0,0,,,
2024-05-20 20:13:31,"Push",1h 5m,"Shoulder Press (Machine)",3,30.0,10,0,0,,,
2024-05-20 20:13:31,"Push",1h 5m,"Shoulder Press (Machine)",4,30.0,9,0,0,,,
2024-05-20 20:13:31,"Push",1h 5m,"Chest Fly",1,73.0,12,0,0,"",,
2024-05-20 20:13:31,"Push",1h 5m,"Chest Fly",2,79.0,9,0,0,,,
2024-05-20 20:13:31,"Push",1h 5m,"Chest Fly",3,78.0,9,0,0,,,10
2024-05-20 20:13:31,"Push",1h 5m,"Lateral Raise (Cable)",1,4.5,10,0,0,"",,
2024-05-20 20:13:31,"Push",1h 5m,"Lateral Raise (Cable)",2,4.5,10,0,0,,,
2024-05-20 20:13:31,"Push",1h 5m,"Lateral Raise (Cable)",3,4.5,10,0,0,,,
2024-05-20 20:13:31,"Push",1h 5m,"Triceps Pushdown (Cable - Straight Bar)",1,20.0,10,0,0,"",,
2024-05-20 20:13:31,"Push",1h 5m,"Triceps Pushdown (Cable - Straight Bar)",2,20.0,10,0,0,,,
2024-05-20 20:13:31,"Push",1h 5m,"Triceps Pushdown (Cable - Straight Bar)",3,15.0,8,0,0,,,
2024-05-21 14:51:01,"Pull",53m,"Lat Pulldown (Cable)",1,45.0,10,0,0,"","",
2024-05-21 14:51:01,"Pull",53m,"Lat Pulldown (Cable)",2,78.0,7,0,0,,,
2024-05-21 14:51:01,"Pull",53m,"Lat Pulldown (Cable)",3,75.0,7,0,0,,,
2024-05-21 14:51:01,"Pull",53m,"Lat Pulldown (Cable)",4,73.0,7,0,0,,,10
2024-05-21 14:51:01,"Pull",53m,"Seated Row (Machine)",1,36.0,10,0,0,"",,
2024-05-21 14:51:01,"Pull",53m,"Seated Row (Machine)",2,59.0,12,0,0,,,
2024-05-21 14:51:01,"Pull",53m,"Seated Row (Machine)",3,63.0,7,0,0,,,
2024-05-21 14:51:01,"Pull",53m,"Seated Row (Machine)",4,59.0,10,0,0,,,
2024-05-21 14:51:01,"Pull",53m,"Lat Pulldown - Underhand (Cable)",1,68.0,8,0,0,"",,
2024-05-21 14:51:01,"Pull",53m,"Lat Pulldown - Underhand (Cable)",2,68.0,7,0,0,,,
2024-05-21 14:51:01,"Pull",53m,"Lat Pulldown - Underhand (Cable)",3,66.0,9,0,0,,,10
2024-05-21 14:51:01,"Pull",53m,"Hammer Curl (Dumbbell)",1,15.0,6,0,0,"",,
2024-05-21 14:51:01,"Pull",53m,"Hammer Curl (Dumbbell)",2,15.0,7,0,0,,,
2024-05-21 14:51:01,"Pull",53m,"Hammer Curl (Dumbbell)",3,15.0,9,0,0,,,
2024-05-24 20:58:46,"Pull",48m,"Lat Pulldown (Cable)",1,45.0,10,0,0,"","",
2024-05-24 20:58:46,"Pull",48m,"Lat Pulldown (Cable)",2,78.0,8,0,0,,,
2024-05-24 20:58:46,"Pull",48m,"Lat Pulldown (Cable)",3,75.0,7,0,0,,,
2024-05-24 20:58:46,"Pull",48m,"Lat Pulldown (Cable)",4,73.0,9,0,0,,,10
2024-05-24 20:58:46,"Pull",48m,"Seated Row (Machine)",1,36.0,10,0,0,"",,
2024-05-24 20:58:46,"Pull",48m,"Seated Row (Machine)",2,59.0,12,0,0,,,
2024-05-24 20:58:46,"Pull",48m,"Seated Row (Machine)",3,60.0,8,0,0,,,
2024-05-24 20:58:46,"Pull",48m,"Seated Row (Machine)",4,59.0,10,0,0,,,
2024-05-24 20:58:46,"Pull",48m,"Lat Pulldown - Underhand (Cable)",1,70.0,10,0,0,"",,
2024-05-24 20:58:46,"Pull",48m,"Lat Pulldown - Underhand (Cable)",2,70.0,8,0,0,,,
2024-05-24 20:58:46,"Pull",48m,"Lat Pulldown - Underhand (Cable)",3,68.0,9,0,0,,,10
2024-05-24 20:58:46,"Pull",48m,"Hammer Curl (Dumbbell)",1,15.0,9,0,0,"",,
2024-05-24 20:58:46,"Pull",48m,"Hammer Curl (Dumbbell)",2,15.0,7,0,0,,,
2024-05-24 20:58:46,"Pull",48m,"Hammer Curl (Dumbbell)",3,15.0,8,0,0,,,
2024-05-26 15:15:00,"Lower Body",47m,"Squat (Barbell)",1,20.0,10,0,0,"","",
2024-05-26 15:15:00,"Lower Body",47m,"Squat (Barbell)",2,40.0,10,0,0,,,
2024-05-26 15:15:00,"Lower Body",47m,"Squat (Barbell)",3,60.0,9,0,0,,,
2024-05-26 15:15:00,"Lower Body",47m,"Squat (Barbell)",4,60.0,5,0,0,,,
2024-05-26 15:15:00,"Lower Body",47m,"Leg Press",1,80.0,5,0,0,"",,
2024-05-26 15:15:00,"Lower Body",47m,"Leg Press",2,120.0,10,0,0,,,8
2024-05-26 15:15:00,"Lower Body",47m,"Leg Press",3,120.0,6,0,0,,,
2024-05-26 15:15:00,"Lower Body",47m,"Seated Leg Curl (Machine)",1,23.0,10,0,0,"",,
2024-05-26 15:15:00,"Lower Body",47m,"Seated Leg Curl (Machine)",2,43.0,9,0,0,,,
2024-05-26 15:15:00,"Lower Body",47m,"Seated Leg Curl (Machine)",3,43.0,6,0,0,,,
2024-05-26 15:15:00,"Lower Body",47m,"Seated Leg Curl (Machine)",4,36.0,12,0,0,,,
2024-05-27 21:08:47,"Push",53m,"Chest Press (Machine)",1,45.0,10,0,0,"","",
2024-05-27 21:08:47,"Push",53m,"Chest Press (Machine)",2,63.0,10,0,0,,,
2024-05-27 21:08:47,"Push",53m,"Chest Press (Machine)",3,63.0,8,0,0,,,
2024-05-27 21:08:47,"Push",53m,"Chest Press (Machine)",4,60.0,7,0,0,,,
2024-05-27 21:08:47,"Push",53m,"Shoulder Press (Machine)",1,23.0,10,0,0,"",,
2024-05-27 21:08:47,"Push",53m,"Shoulder Press (Machine)",2,43.0,7,0,0,,,
2024-05-27 21:08:47,"Push",53m,"Shoulder Press (Machine)",3,43.0,6,0,0,,,
2024-05-27 21:08:47,"Push",53m,"Shoulder Press (Machine)",4,36.0,10,0,0,,,
2024-05-27 21:08:47,"Push",53m,"Shoulder Press (Machine)",5,36.0,6,0,0,,,
2024-05-27 21:08:47,"Push",53m,"Chest Fly",1,79.0,8,0,0,"",,
2024-05-27 21:08:47,"Push",53m,"Chest Fly",2,79.0,9,0,0,,,
2024-05-27 21:08:47,"Push",53m,"Chest Fly",3,78.0,7,0,0,,,10
2024-05-27 21:08:47,"Push",53m,"Triceps Pushdown (Cable - Straight Bar)",1,65.0,10,0,0,"",,
2024-05-27 21:08:47,"Push",53m,"Triceps Pushdown (Cable - Straight Bar)",2,65.0,11,0,0,,,
2024-05-27 21:08:47,"Push",53m,"Triceps Pushdown (Cable - Straight Bar)",3,65.0,8,0,0,,,
2024-05-28 18:29:28,"Pull",1h 3m,"Lat Pulldown (Cable)",1,45.0,10,0,0,"","",
2024-05-28 18:29:28,"Pull",1h 3m,"Lat Pulldown (Cable)",2,78.0,10,0,0,,,
2024-05-28 18:29:28,"Pull",1h 3m,"Lat Pulldown (Cable)",3,78.0,6,0,0,,,
2024-05-28 18:29:28,"Pull",1h 3m,"Lat Pulldown (Cable)",4,73.0,11,0,0,,,10
2024-05-28 18:29:28,"Pull",1h 3m,"Seated Row (Machine)",1,36.0,10,0,0,"",,
2024-05-28 18:29:28,"Pull",1h 3m,"Seated Row (Machine)",2,63.0,10,0,0,,,
2024-05-28 18:29:28,"Pull",1h 3m,"Seated Row (Machine)",3,63.0,9,0,0,,,
2024-05-28 18:29:28,"Pull",1h 3m,"Seated Row (Machine)",4,59.0,11,0,0,,,
2024-05-28 18:29:28,"Pull",1h 3m,"Lat Pulldown - Underhand (Cable)",1,70.0,8,0,0,"",,
2024-05-28 18:29:28,"Pull",1h 3m,"Lat Pulldown - Underhand (Cable)",2,68.0,8,0,0,,,
2024-05-28 18:29:28,"Pull",1h 3m,"Lat Pulldown - Underhand (Cable)",3,65.0,10,0,0,,,10
2024-05-28 18:29:28,"Pull",1h 3m,"Hammer Curl (Dumbbell)",1,15.0,10,0,0,"",,
2024-05-28 18:29:28,"Pull",1h 3m,"Hammer Curl (Dumbbell)",2,15.0,8,0,0,,,
2024-05-28 18:29:28,"Pull",1h 3m,"Hammer Curl (Dumbbell)",3,15.0,6,0,0,,,
2024-06-10 21:46:29,"Push",45m,"Chest Press (Machine)",1,45.0,10,0,0,"","",
2024-06-10 21:46:29,"Push",45m,"Chest Press (Machine)",2,57.0,12,0,0,,,
2024-06-10 21:46:29,"Push",45m,"Chest Press (Machine)",3,63.0,9,0,0,,,
2024-06-10 21:46:29,"Push",45m,"Chest Press (Machine)",4,63.0,4,0,0,,,
2024-06-10 21:46:29,"Push",45m,"Shoulder Press (Machine)",1,23.0,7,0,0,"",,
2024-06-10 21:46:29,"Push",45m,"Shoulder Press (Machine)",2,43.0,8,0,0,,,
2024-06-10 21:46:29,"Push",45m,"Shoulder Press (Machine)",3,43.0,6,0,0,,,
2024-06-10 21:46:29,"Push",45m,"Chest Fly",1,73.0,12,0,0,"",,
2024-06-10 21:46:29,"Push",45m,"Chest Fly",2,73.0,9,0,0,,,
